Price,Adj Close,Close,High,Low,Open,Volume,Retorno_Diario,Retorno_Acumulado
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,
Date,,,,,,,,
2023-10-19,4278.0,4278.0,4339.5400390625,4269.68994140625,4321.35986328125,3969730000,-0.8482848196321058,0.11868292483303744
2023-10-20,4224.16015625,4224.16015625,4276.56005859375,4223.02978515625,4273.85009765625,4004030000,-1.2585283719027562,0.10460398283238215
2023-10-23,4217.0400390625,4217.0400390625,4255.83984375,4189.22021484375,4210.39990234375,3776100000,-0.16855698941634634,0.10274209561394687
2023-10-24,4247.68017578125,4247.68017578125,4259.3798828125,4219.43017578125,4235.7900390625,3821820000,0.7265792222727274,0.11075439055593272
2023-10-25,4186.77001953125,4186.77001953125,4232.419921875,4181.419921875,4232.419921875,3869370000,-1.4339628627712542,0.09482658509875952
2023-10-26,4137.22998046875,4137.22998046875,4183.60009765625,4127.89990234375,4175.990234375,4277640000,-1.1832519778109618,0.08187202787697823
2023-10-27,4117.3701171875,4117.3701171875,4156.7001953125,4103.77978515625,4152.93017578125,4019500000,-0.48002802297685276,0.07667873897042088
2023-10-30,4166.81982421875,4166.81982421875,4177.47021484375,4132.93994140625,4139.39013671875,3911140000,1.2010022325859904,0.08960967466323422
2023-10-31,4193.7998046875,4193.7998046875,4195.5498046875,4153.1201171875,4171.330078125,4249470000,0.6474957307233353,0.09666485078822706
2023-11-01,4237.85986328125,4237.85986328125,4245.64013671875,4197.740234375,4201.27001953125,4224900000,1.0505999486313922,0.10818641114726679
2023-11-02,4317.77978515625,4317.77978515625,4319.72021484375,4268.259765625,4268.259765625,4669780000,1.885855702012762,0.12908520777081822
2023-11-03,4358.33984375,4358.33984375,4373.6201171875,4334.22998046875,4334.22998046875,4570960000,0.9393730253031363,0.13969152964530518
2023-11-06,4365.97998046875,4365.97998046875,4372.2099609375,4347.52978515625,4364.27001953125,3656340000,0.17529924220356374,0.14168940026023158
2023-11-07,4378.3798828125,4378.3798828125,4386.259765625,4355.41015625,4366.2099609375,3791230000,0.28401189192852616,0.14493193392585813
2023-11-08,4382.77978515625,4382.77978515625,4391.2001953125,4359.759765625,4384.3701171875,3729510000,0.10049156221052513,0.14608249391250738
2023-11-09,4347.35009765625,4347.35009765625,4393.39990234375,4343.93994140625,4391.41015625,3900780000,-0.8083839306732843,0.13681774719945916
2023-11-10,4415.240234375,4415.240234375,4418.02978515625,4353.33984375,4364.14990234375,3665080000,1.5616441094852496,0.15457079458418232
2023-11-13,4411.5498046875,4411.5498046875,4421.759765625,4393.81982421875,4406.66015625,3326240000,-0.08358389332403515,0.15360575936288656
2023-11-14,4495.7001953125,4495.7001953125,4508.669921875,4458.97021484375,4458.97021484375,4700350000,1.9075017703661823,0.1756108096457798
2023-11-15,4502.8798828125,4502.8798828125,4521.169921875,4495.31005859375,4505.2998046875,4347170000,0.15970120755575135,0.17748827430493996
2023-11-16,4508.240234375,4508.240234375,4511.990234375,4487.830078125,4497.080078125,3964520000,0.11904273935798848,0.17888998860229166
2023-11-17,4514.02001953125,4514.02001953125,4520.1201171875,4499.66015625,4509.5498046875,3777240000,0.12820490603360213,0.1804013834044187
2023-11-20,4547.3798828125,4547.3798828125,4557.10986328125,4510.35986328125,4511.7001953125,3644790000,0.7390278097329839,0.18912487789425025
2023-11-21,4538.18994140625,4538.18994140625,4542.14013671875,4525.509765625,4538.77001953125,3511080000,-0.20209310950652926,0.1867217384525981
2023-11-22,4556.6201171875,4556.6201171875,4568.43017578125,4545.0498046875,4553.0400390625,3042810000,0.406112922094648,0.1915411687817603
2023-11-24,4559.33984375,4559.33984375,4560.31005859375,4552.7998046875,4555.83984375,1639500000,0.059687366788407914,0.19225236832960602
2023-11-27,4550.43017578125,4550.43017578125,4560.52001953125,4546.31982421875,4554.85986328125,3403990000,-0.1954157460090089,0.18992251946972472
2023-11-28,4554.89013671875,4554.89013671875,4568.14013671875,4540.509765625,4545.5498046875,3586240000,0.09801185306033133,0.19108878458103917
2023-11-29,4550.580078125,4550.580078125,4587.64013671875,4547.14990234375,4571.83984375,4418760000,-0.09462486392383118,0.18996171843941734
2023-11-30,4567.7998046875,4567.7998046875,4569.89013671875,4537.240234375,4554.8701171875,5399300000,0.37840728581564065,0.194464620280409
2023-12-01,4594.6298828125,4594.6298828125,4599.39013671875,4554.7099609375,4559.43017578125,4397120000,0.5873742123607695,0.201480597435709
2023-12-04,4569.77978515625,4569.77978515625,4572.3701171875,4546.72021484375,4564.3701171875,4369910000,-0.5408509126972105,0.19498237865859802
2023-12-05,4567.18017578125,4567.18017578125,4578.56005859375,4551.68017578125,4557.25,3909950000,-0.056886972616143616,0.1943025893600827
2023-12-06,4549.33984375,4549.33984375,4590.740234375,4546.5,4586.22998046875,4245680000,-0.3906202808869552,0.18963740123088413
2023-12-07,4585.58984375,4585.58984375,4590.919921875,4565.22021484375,4568.83984375,3818880000,0.7968189065892917,0.19911665696374925
2023-12-08,4604.3701171875,4604.3701171875,4609.22998046875,4574.06005859375,4576.2001953125,3707010000,0.40954978699407896,0.20402763667815482
2023-12-11,4622.43994140625,4622.43994140625,4623.7099609375,4593.39013671875,4593.39013671875,3823210000,0.3924494286698943,0.20875283625932584
2023-12-12,4643.7001953125,4643.7001953125,4643.93017578125,4608.08984375,4618.2998046875,3808380000,0.45993575202152304,0.21431232270685663
2023-12-13,4707.08984375,4707.08984375,4709.68994140625,4643.22998046875,4646.2001953125,5063650000,1.3650676351045998,0.23088850721321474
2023-12-14,4719.5498046875,4719.5498046875,4738.56982421875,4694.33984375,4721.0400390625,6314040000,0.26470624846992585,0.23414674600350627
2023-12-15,4719.18994140625,4719.18994140625,4725.52978515625,4704.68994140625,4714.22998046875,8218980000,-0.00762494933082003,0.2340526429394556
2023-12-18,4740.56005859375,4740.56005859375,4749.52001953125,4725.580078125,4725.580078125,4060340000,0.45283443669004164,0.23964085827356896
2023-12-19,4768.3701171875,4768.3701171875,4768.68994140625,4743.72021484375,4743.72021484375,4026970000,0.5866407818910568,0.246913097097186
2023-12-20,4698.35009765625,4698.35009765625,4778.009765625,4697.81982421875,4764.72998046875,4201320000,-1.4684266911006771,0.22860309236458076
2023-12-21,4746.75,4746.75,4748.7099609375,4708.35009765625,4724.2900390625,3431180000,1.030146782120256,0.24125950758560455
2023-12-22,4754.6298828125,4754.6298828125,4772.93994140625,4736.77001953125,4753.919921875,3046770000,0.16600585268868873,0.24332007101525144
2023-12-26,4774.75,4774.75,4784.72021484375,4758.4501953125,4758.85986328125,2513910000,0.42316894655107795,0.24858141546202472
2023-12-27,4781.580078125,4781.580078125,4785.39013671875,4768.89990234375,4773.4501953125,2748450000,0.14304577464787638,0.25036745841988184
2023-12-28,4783.35009765625,4783.35009765625,4793.2998046875,4780.97998046875,4786.43994140625,2698860000,0.03701746080437829,0.25083031270371303
2023-12-29,4769.830078125,4769.830078125,4788.43017578125,4751.990234375,4782.8798828125,3126060000,-0.2826475013374963,0.2472948720788839
